,yelp_id,user_name,user_location,review_count,rating,date_written
6770,garden-city-health-care-center-modesto-2,Sandie G.,"Modesto, CA",11,1,7/13/13
6771,garden-city-health-care-center-modesto-2,E F.,"Concord, CA",55,1,2/1/11
6772,garden-city-health-care-center-modesto-2,nancy c.,"Modesto, CA",8,1,1/8/11
6773,life-care-center-of-escondido-escondido,Oswaldo G.,"Escondido, CA",5,4,10/2/13
6774,life-care-center-of-escondido-escondido,Liz M.,"Ramona, CA",1,1,10/7/17
6775,life-care-center-of-escondido-escondido,Paula M.,"Rancho Palos Verdes, CA",6,1,7/6/16
6776,life-care-center-of-escondido-escondido,Christina K.,"Escondido, CA",5,1,7/7/16
6777,life-care-center-of-escondido-escondido,Jane S.,"Escondido, CA",11,2,1/17/17
6778,life-care-center-of-escondido-escondido,Timothy S.,"San Diego, CA",18,5,2/12/15
6779,life-care-center-of-escondido-escondido,Mary M.,"Escondido, CA",2,2,12/13/14
6780,life-care-center-of-escondido-escondido,Anna P.,"San Marcos, CA",76,4,5/10/13
6781,life-care-center-of-escondido-escondido,Chrystal S.,"Escondido, CA",6,1,12/21/14
6782,life-care-center-of-escondido-escondido,Christine M.,"San Diego, CA",223,4,8/15/11
6783,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Lisa P.,"Concord, CA",7,5,9/17/17
6784,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Rachel M.,"San Jose, CA",26,1,7/23/17
6785,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Caroline N.,"San Jose, CA",37,1,1/18/17
6786,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,L H.,"San Jose, CA",1,5,7/9/17
6787,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Candy K.,"Milpitas, CA",2,5,9/6/17
6788,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Stephanie A.,"Elk Grove, CA",257,5,4/25/15
6789,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Manuel V.,"San Jose, CA",1,5,7/21/16
6790,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Mark M.,"Santa Clara, CA",123,5,2/28/15
6791,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Marlow D.,"San Ramon, CA",28,1,4/5/14
6792,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Jeannie N.,"San Jose, CA",13,1,12/29/13
6793,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Stephanie F.,"Berkeley, CA",51,1,5/13/13
6794,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Jackie E.,"San Jose, CA",6,5,3/13/15
6795,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Elizabeth N.,"San Jose, CA",118,4,5/5/12
6796,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Kat I.,"Washington, DC",70,1,12/7/10
6797,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Ken L.,"Santa Clara, CA",13,3,12/7/13
6798,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Yen T.,"San Jose, CA",237,1,8/22/10
6799,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Tam N.,"Cupertino, CA",1,5,5/5/13
6800,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Maria T.,"Milpitas, CA",6,1,11/12/12
6801,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Tien T.,"Saratoga, CA",7,1,2/3/10
6802,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Mary J.,"San Jose, CA",1,1,10/30/12
6803,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Qidong X.,"Mountain View, CA",14,4,2/12/11
6804,mission-de-la-casa-nursing-and-rehabilitation-center-san-jose,Lori M.,"San Jose, CA",23,5,3/11/10
6805,pacific-palms-healthcare-long-beach,Priscilla H.,"Huntington Beach, CA",10,4,10/2/13
6806,pacific-palms-healthcare-long-beach,K A.,"Winthrop, MA",23,1,11/25/16
6807,pacific-palms-healthcare-long-beach,Jackie G.,"Lakewood, CA",4,1,10/30/15
6808,pacific-palms-healthcare-long-beach,Edward C.,"Los Alamitos, CA",69,1,1/22/15
6809,pacific-palms-healthcare-long-beach,Jane A.,"Morrill, NE",1,1,9/2/16
6810,pacific-palms-healthcare-long-beach,Kelly C.,"Huntington Beach, CA",67,1,2/1/15
6811,pacific-palms-healthcare-long-beach,Henry M.,"Carson, CA",2,1,9/2/16
6812,pacific-palms-healthcare-long-beach,Don K.,"Manhattan Beach, CA",2,1,8/8/16
6813,pacific-palms-healthcare-long-beach,Adelie T.,"Seal Beach, CA",8,3,2/3/16
6814,pacific-palms-healthcare-long-beach,Katie P.,"Long Beach, CA",1,5,2/29/12
6815,victoria-falls-andover-2,My-Trinh N.,"Wichita, KS",147,5,4/24/16
6816,tarpon-point-nursing-and-rehabilitation-center-sarasota,J C.,"Norwell, MA",3,1,10/17/16
6817,heinz-transitional-rehabilitation-unit-wilkes-barre,Margo A.,"Chesapeake Beach, MD",42,1,5/10/16
6818,lexington-medical-lodge-farmersville,Phillip D.,"Plano, TX",95,5,10/5/16
6819,lexington-medical-lodge-farmersville,Heather H.,"Mesquite, TX",1,1,9/19/17
6820,montgomery-place-chicago,Wendy N.,"Chicago, IL",1,5,6/23/14
6821,montgomery-place-chicago,Laura C.,"Chicago, IL",11,2,4/15/12
6822,riverside-health-and-rehab-north-charleston,K L.,"York, PA",92,5,6/7/17
6823,grace-healthcare-of-moraga-moraga,Miss B.,"San Francisco, CA",50,5,9/12/16
6824,grace-healthcare-of-moraga-moraga,Ms Reenie M.,"Lafayette, CA",5,1,3/8/15
6825,grace-healthcare-of-moraga-moraga,Carol O.,"Benicia, CA",1,1,3/30/15
6826,christian-care-center-of-memphis-memphis,Martin Y.,"Memphis, TN",2,5,3/23/17
6827,christian-care-center-of-memphis-memphis,Stephanie P.,"Memphis, TN",26,1,5/7/17
6828,christian-care-center-of-memphis-memphis,ann m.,"Overland Park, KS",4,1,3/3/17
6829,ranchwood-nursing-center-yukon,P. K.,"Oklahoma City, OK",93,4,5/23/17
6830,heartland-of-mentor-mentor,Rebecca S.,"Eastlake, OH",2,3,9/20/16
6831,heartland-of-mentor-mentor,Sarah N.,"Eastlake, OH",20,1,5/18/17
6832,heartland-of-mentor-mentor,Tom B.,"Painesville, OH",1,1,8/28/17
6833,parkwood-healthcare-community-bedford-2,Terry H.,"Euless, TX",430,3,12/27/15
6834,calusa-harbour-fort-myers-3,Wanda B.,"North Fort Myers, FL",2,1,7/27/17
6835,meadowbrook-of-granby-granby,Miims T.,"Winsted, CT",10,1,10/22/14
6836,meadowbrook-of-granby-granby,Bette N.,"West Hartford, CT",9,1,3/2/16
6837,san-remo-richardson,Gloria C.,"San Francisco, CA",1,4,7/17/17
6838,san-remo-richardson,Brando Y.,"Greenville, TX",103,1,6/3/17
6839,san-remo-richardson,Sarah C.,"Garland, TX",2,1,9/25/17
6840,san-remo-richardson,Adrienne S.,"Sacramento, CA",108,1,6/1/17
6841,san-remo-richardson,Jennifer M.,"San Francisco, CA",3,1,5/25/17
6842,san-remo-richardson,Debbie G.,"Hollywood, FL",11,1,3/27/16
6843,cottonwood-creek-healthcare-community-richardson,Sandra P.,"Newport Coast, CA",7,1,10/28/15
6844,the-forum-at-brookside-louisville,Michael M.,"Louisville, KY",2,2,10/2/13
6845,edgewater-skilled-nursing-center-long-beach,Steve M.,"Long Beach, CA",4,5,10/19/17
6846,edgewater-skilled-nursing-center-long-beach,Linda M.,"Long Beach, CA",4,5,4/7/17
6847,edgewater-skilled-nursing-center-long-beach,Salvatore P.,"Huntington Beach, CA",6,3,4/23/17
6848,edgewater-skilled-nursing-center-long-beach,Michelle R.,"Long Beach, CA",10,5,12/29/15
6849,edgewater-skilled-nursing-center-long-beach,Christie T.,"Long Beach, CA",4,2,1/8/14
6850,bellbrook-senior-community-rochester-hills,Roseanna O.,"Mt Clemens, MI",83,5,12/16/15
6851,royal-oaks-nursing-and-rehabilation-center-titusville,Craig H.,"Titusville, FL",7,5,8/26/16
6852,royal-oaks-nursing-and-rehabilation-center-titusville,Ann V.,"Titusville, FL",1,1,9/23/17
6853,royal-oaks-nursing-and-rehabilation-center-titusville,Kozmo T.,"Smyrna, GA",16,1,12/30/14
6854,pacific-hills-manor-morgan-hill,Ter L.,"San Jose, CA",786,3,9/8/15
6855,pacific-hills-manor-morgan-hill,Grace C.,"San Jose, CA",45,1,5/27/17
6856,pacific-hills-manor-morgan-hill,Christie R.,"Provo, UT",4,1,2/13/17
6857,pacific-hills-manor-morgan-hill,Janet G.,"San Francisco, CA",127,2,3/24/16
6858,pacific-hills-manor-morgan-hill,Cheryl T.,"Alameda, CA",5,1,4/22/16
6859,pacific-hills-manor-morgan-hill,Katie S.,"San Carlos, CA",13,1,8/6/16
6860,pacific-hills-manor-morgan-hill,Eric G.,"San Jose, CA",20,1,7/1/15
6861,pacific-hills-manor-morgan-hill,Smita D.,"San Jose, CA",1,4,4/14/16
6862,pacific-hills-manor-morgan-hill,Duff C.,"San Jose, CA",13,1,12/18/14
6863,pacific-hills-manor-morgan-hill,Harry G.,"Morgan Hill, CA",49,4,12/23/15
6864,pacific-hills-manor-morgan-hill,Lori M.,"Morgan Hill, CA",16,5,12/13/13
6865,pacific-hills-manor-morgan-hill,Christina H.,"San Jose, CA",133,1,6/1/12
6866,pacific-hills-manor-morgan-hill,Leah M.,"San Jose, CA",7,3,3/29/11
6867,pacific-hills-manor-morgan-hill,Edgar G.,"Fountain Valley, CA",2,1,12/19/12
6868,uptown-health-care-center-denver-3,Melissa T.,"Denver, CO",279,4,10/16/10
6869,randolph-county-nursing-home-pocahontas,Kerri P.,"Doniphan, MO",17,5,6/18/13
6870,life-care-center-of-wilbraham-wilbraham,Paul L.,"Boston, MA",19,5,10/2/14
6871,webster-park-rehabilitation-and-healthcare-center-rockland,George W.,"Boston, MA",3,2,6/28/17
6872,webster-park-rehabilitation-and-healthcare-center-rockland,Bob L.,"Dedham, MA",1,1,8/27/17
6873,southview-acres-health-care-center-saint-paul,Joe N.,"Venice, CA",120,5,5/7/13
6874,southview-acres-health-care-center-saint-paul,Bob M.,"Saint Paul, MN",17,1,6/2/14
6875,southview-acres-health-care-center-saint-paul,Brian S.,"Foster City, CA",1157,4,10/15/12
6876,transitions-healthcare-gettysburg-gettysburg,Dawn S.,"Waynesboro, PA",31,1,8/15/17
6877,catered-manor-nursing-center-long-beach,Lisabelle D.,"Fullerton, CA",16,5,8/31/17
6878,catered-manor-nursing-center-long-beach,Sandra D.,"Costa Mesa, CA",42,1,6/15/17
6879,catered-manor-nursing-center-long-beach,Joe L.,"Long Beach, CA",6,1,4/14/17
6880,catered-manor-nursing-center-long-beach,Pete F.,"Prescott, AZ",14,3,1/19/17
6881,catered-manor-nursing-center-long-beach,Sama L.,"Lakewood, CA",2,4,12/28/16
6882,catered-manor-nursing-center-long-beach,valerie s.,"Los Angeles, CA",23,1,7/29/16
6883,catered-manor-nursing-center-long-beach,John C.,"Cerritos, CA",11,1,2/15/17
6884,catered-manor-nursing-center-long-beach,Natalie C.,"Long Beach, CA",20,2,3/6/17
6885,catered-manor-nursing-center-long-beach,Christine V.,"Lakewood, CA",43,4,4/18/16
6886,catered-manor-nursing-center-long-beach,Kathy W.,"Long Beach, CA",1232,4,1/8/12
6887,catered-manor-nursing-center-long-beach,John V.,"La Puente, CA",3,1,3/4/14
6888,catered-manor-nursing-center-long-beach,Jilian L.,"Carson, CA",16,5,2/28/12
6889,catered-manor-nursing-center-long-beach,Foodologeez T.,"Long Beach, CA",9,5,3/2/12
6890,catered-manor-nursing-center-long-beach,Charmaine A.,"Redondo Beach, CA",3,5,3/1/12
6891,costal-manor-yarmouth,Lynn B.,"Portsmouth, NH",204,3,9/9/14
6892,atrium-post-acute-care-of-princeton-princeton,Eileen W.,"South Brunswick Township, NJ",1,1,9/23/16
6893,keystone-center-leominster,Susan L.,"West Warwick, RI",3,5,4/20/17
6894,the-heights-of-bulverde-spring-branch,Lisa L.,"Huntington Beach, CA",3,1,9/10/17
6895,the-heights-of-bulverde-spring-branch,Curt C.,"San Antonio, TX",1852,1,6/21/17
6896,oak-ridge-healthcare-center-roseville,Sandra T.,"Folsom, CA",32,4,10/10/17
6897,oak-ridge-healthcare-center-roseville,Sally S.,"Sacramento, CA",25,1,4/27/17
6898,oak-ridge-healthcare-center-roseville,Suzanne P.,"Roseville, CA",35,1,8/27/16
6899,oak-ridge-healthcare-center-roseville,Lindsey C.,"Roseville, CA",20,5,9/26/16
6900,oak-ridge-healthcare-center-roseville,David S.,"Rescue, CA",23,1,7/9/15
6901,oak-ridge-healthcare-center-roseville,Lisa J.,"Roseville, CA",198,3,4/8/09
6902,silver-springs-care-center-meriden,Kat J.,"Meriden, CT",1,1,2/20/16
6903,warren-barr-north-shore-highland-park,Elmer F.,"Chicago, IL",16,4,5/25/16
6904,warren-barr-north-shore-highland-park,nadine s.,"Northbrook, IL",7,2,9/18/17
6905,warren-barr-north-shore-highland-park,Marianne P.,"Winnetka, IL",1,2,4/4/17
6906,warren-barr-north-shore-highland-park,Ilene J.,"Wheeling, IL",24,1,9/9/17
6907,warren-barr-north-shore-highland-park,David C.,"Highland Park, IL",10,5,5/19/16
6908,warren-barr-north-shore-highland-park,Art C.,"Lake Villa, IL",1,1,4/5/16
6909,warren-barr-north-shore-highland-park,Celeste B.,"Elk Grove Village, IL",13,5,5/20/16
6910,warren-barr-north-shore-highland-park,Bobbe M.,"Lincolnwood, IL",20,5,4/26/16
6911,warren-barr-north-shore-highland-park,Jeff K.,"Chicago, IL",5,5,7/24/16
6912,warren-barr-north-shore-highland-park,Jill W.,"Zion, IL",1,1,3/16/16
6913,warren-barr-north-shore-highland-park,Gary F.,"Lake Zurich, IL",9,1,11/10/15
6914,warren-barr-north-shore-highland-park,Colie L.,"Libertyville, IL",12,4,4/13/15
6915,arbor-hills-nursing-center-la-mesa,Ronda B.,"Chula Vista, CA",6,5,6/10/17
6916,arbor-hills-nursing-center-la-mesa,Ann M.,"San Diego, CA",11,5,8/7/17
6917,arbor-hills-nursing-center-la-mesa,Betty H.,"San Diego, CA",18,1,8/22/17
6918,arbor-hills-nursing-center-la-mesa,Amber K.,"Chula Vista, CA",8,2,5/26/17
6919,arbor-hills-nursing-center-la-mesa,Jessica S.,"Chula Vista, CA",16,1,2/18/16
6920,arbor-hills-nursing-center-la-mesa,Anita K.,"La Mesa, CA",2,1,8/15/16
6921,arbor-hills-nursing-center-la-mesa,Beth H.,"El Cajon, CA",7,1,4/30/16
6922,arbor-hills-nursing-center-la-mesa,Melody H.,"Chula Vista, CA",5,1,2/18/16
6923,arbor-hills-nursing-center-la-mesa,Grant J.,"San Diego, CA",20,5,1/29/15
6924,arbor-hills-nursing-center-la-mesa,Gina R.,"Lakeside, CA",17,2,10/24/16
6925,arbor-hills-nursing-center-la-mesa,Deborah G.,"Santee, CA",9,2,2/19/16
6926,arbor-hills-nursing-center-la-mesa,Rebecca R.,"Alpine, CA",6,4,3/1/16
6927,arbor-hills-nursing-center-la-mesa,Carole S.,"San Diego, CA",3,1,4/11/15
6928,arbor-hills-nursing-center-la-mesa,sandra s.,"San Diego, CA",18,1,10/31/12
6929,arbor-hills-nursing-center-la-mesa,Mara P.,"CHESTNUT HILL, MA",5,3,7/10/12
6930,arbor-hills-nursing-center-la-mesa,Melissa C.,"Chula Vista, CA",74,1,12/14/11
6931,arbor-hills-nursing-center-la-mesa,Zeke T.,"San Diego, CA",10,1,3/17/13
6932,vista-manor-nursing-center-san-jose,Stephanie A.,"Elk Grove, CA",257,4,3/3/15
6933,vista-manor-nursing-center-san-jose,Marie S.,"Toluca Lake, Los Angeles, CA",6,5,2/4/17
6934,vista-manor-nursing-center-san-jose,Marlen D.,"San Jose, CA",45,5,1/5/14
6935,vista-manor-nursing-center-san-jose,Lisa B.,"Santa Clara, CA",271,4,1/6/14
6936,vista-manor-nursing-center-san-jose,Tram N.,"San Jose, CA",2323,4,10/11/10
6937,vista-manor-nursing-center-san-jose,Alyssa M.,"North San Jose, San Jose, CA",4,5,10/30/13
6938,vista-manor-nursing-center-san-jose,Debbie M.,"Santa Cruz, CA",1,1,3/30/12
6939,the-medical-resort-at-sugar-land-sugar-land,Monica M.,"McAllen, TX",2,5,10/13/16
6940,the-medical-resort-at-sugar-land-sugar-land,Ann Z.,"Houston, TX",9,1,10/20/17
6941,the-medical-resort-at-sugar-land-sugar-land,Genene T.,"Tomball, TX",3,5,10/3/16
6942,the-medical-resort-at-sugar-land-sugar-land,Janet E.,"Clute, TX",8,1,4/18/16
6943,the-medical-resort-at-sugar-land-sugar-land,Cathie H.,"Houston, TX",2,1,5/15/17
6944,the-medical-resort-at-sugar-land-sugar-land,Joann T.,"Missouri City, TX",4,5,9/14/16
6945,avon-health-and-rehabilitation-center-avon,Zac H.,"Danville, IN",22,1,5/27/14
6946,acc-care-center-sacramento,Toni T.,"Elk Grove, CA",48,5,11/19/15
6947,pavilion-health-center-at-brightmore-charlotte,Julia M.,"Charlotte, NC",1019,4,10/24/16
6948,crystal-care-center-of-ashland-ashland,Gwen R.,"Citrus Heights, CA",6,1,8/5/16
6949,atrium-post-acute-care-of-park-ridge-park-ridge,Patrick O.,"Hackensack, NJ",25,1,8/8/17
6950,atrium-post-acute-care-of-park-ridge-park-ridge,Nobby S.,"Saddle River, NJ",58,1,3/15/16
6951,carlmont-gardens-nursing-center-belmont,Matt and Rita C.,"San Francisco, CA",98,5,8/10/15
6952,carlmont-gardens-nursing-center-belmont,Sarah D.,"Seattle, WA",957,5,7/22/12
6953,carlmont-gardens-nursing-center-belmont,J P.,"Burlingame, CA",17,4,6/8/15
6954,carlmont-gardens-nursing-center-belmont,keith o.,"San Mateo, CA",12,5,9/28/12
6955,carlmont-gardens-nursing-center-belmont,Cindy J.,"Redwood City, CA",10,5,7/1/15
6956,carlmont-gardens-nursing-center-belmont,Colleen S.,"Emigrant Gap, CA",49,5,2/5/11
6957,carlmont-gardens-nursing-center-belmont,Michael C.,"Redwood City, CA",40,4,1/4/11
6958,carlmont-gardens-nursing-center-belmont,Sina E.,"San Ramon, CA",4,5,7/6/12
6959,carlmont-gardens-nursing-center-belmont,Ana S.,"Stockton, CA",19,5,9/5/08
6960,carlmont-gardens-nursing-center-belmont,Shara B.,"Belmont, CA",8,5,12/31/10
6961,carlmont-gardens-nursing-center-belmont,Marla M.,"San Francisco, CA",5,2,10/19/12
6962,horizon-health-and-subacute-center-fresno,John Y.,"San Ramon, CA",179,5,7/28/14
6963,horizon-health-and-subacute-center-fresno,Cindy L.,"Fresno, CA",1,1,8/7/17
6964,horizon-health-and-subacute-center-fresno,Neb T.,"Fresno, CA",1,1,6/23/16
6965,horizon-health-and-subacute-center-fresno,Connie M.,"Caruthers, CA",1,5,2/1/16
6966,horizon-health-and-subacute-center-fresno,Gianna K.,"Glendale, CA",43,2,10/6/14
6967,horizon-health-and-subacute-center-fresno,Mike S.,"San Francisco, CA",24,5,10/11/12
6968,murrieta-health-and-rehabilitation-center-murrieta-5,Joan A.,"Murrieta, CA",1,5,10/7/17
6969,murrieta-health-and-rehabilitation-center-murrieta-5,Carol L.,"Temecula, CA",10,5,9/22/17
6970,murrieta-health-and-rehabilitation-center-murrieta-5,Heyoung Y.,"Culver City, CA",3,1,8/30/17
6971,murrieta-health-and-rehabilitation-center-murrieta-5,Lisa W.,"Pismo Beach, CA",6,1,6/25/17
6972,murrieta-health-and-rehabilitation-center-murrieta-5,C V.,"Temecula, CA",11,5,6/12/17
6973,murrieta-health-and-rehabilitation-center-murrieta-5,Vivian E.,"La Habra, CA",8,5,5/7/17
6974,murrieta-health-and-rehabilitation-center-murrieta-5,Kendall A.,"Wildomar, CA",20,1,2/9/17
6975,murrieta-health-and-rehabilitation-center-murrieta-5,Kim O.,"Corona, CA",313,1,1/5/17
6976,murrieta-health-and-rehabilitation-center-murrieta-5,Tiffany G.,"Temecula, CA",3,5,9/6/16
6977,murrieta-health-and-rehabilitation-center-murrieta-5,John K.,"Winchester, CA",7,5,5/5/17
6978,murrieta-health-and-rehabilitation-center-murrieta-5,E N.,"Long Beach, CA",1,5,4/10/17
6979,murrieta-health-and-rehabilitation-center-murrieta-5,Cathy M.,"Santa Ana, CA",5,1,3/3/17
6980,murrieta-health-and-rehabilitation-center-murrieta-5,Bruce M.,"Murrieta, CA",2,5,10/3/16
6981,murrieta-health-and-rehabilitation-center-murrieta-5,L C.,"Murrieta, CA",4,1,2/10/17
6982,murrieta-health-and-rehabilitation-center-murrieta-5,C S.,"Menifee, CA",3,1,3/25/17
6983,murrieta-health-and-rehabilitation-center-murrieta-5,Denise K.,"Murrieta, CA",2,5,8/21/16
6984,murrieta-health-and-rehabilitation-center-murrieta-5,K A.,"Temecula, CA",13,2,9/2/16
6985,murrieta-health-and-rehabilitation-center-murrieta-5,Margie H.,"Calimesa, CA",2,1,7/28/16
6986,murrieta-health-and-rehabilitation-center-murrieta-5,Wendy S.,"Barstow, CA",16,1,12/8/15
6987,murrieta-health-and-rehabilitation-center-murrieta-5,Alice J.,"Temecula, CA",3,1,10/17/16
6988,murrieta-health-and-rehabilitation-center-murrieta-5,Alicia W.,"Riverside, CA",7,5,10/26/16
6989,murrieta-health-and-rehabilitation-center-murrieta-5,Josh T.,"Murrieta, CA",5,1,5/13/15
6990,murrieta-health-and-rehabilitation-center-murrieta-5,Lisa O.,"Carlsbad, CA",32,1,1/12/15
6991,murrieta-health-and-rehabilitation-center-murrieta-5,R M.,"Wildomar, CA",1,2,2/8/14
6992,thousand-oaks-healthcare-center-thousand-oaks,Randy B.,"Westlake Village, CA",2277,5,9/24/11
6993,thousand-oaks-healthcare-center-thousand-oaks,Maryann A.,"Oak Park, CA",59,2,7/14/15
6994,thousand-oaks-healthcare-center-thousand-oaks,PA A.,"Ventura, CA",3,1,10/11/16
6995,woodruff-convalescent-center-bellflower,Martin H.,"Paramount, CA",2,5,6/12/17
6996,woodruff-convalescent-center-bellflower,Mike M.,"Huntington Park, CA",10,1,8/8/17
6997,woodruff-convalescent-center-bellflower,Jocelyn L.,"Bellflower, CA",1,5,6/14/17
6998,woodruff-convalescent-center-bellflower,Jessica G.,"Los Angeles, CA",20,1,1/4/17
6999,woodruff-convalescent-center-bellflower,Carmen G.,"Glendora, CA",9,1,5/22/17
7000,woodruff-convalescent-center-bellflower,Monique M.,"Downey, CA",3,5,6/15/17
7001,woodruff-convalescent-center-bellflower,Kishan L.,"Norwalk, CA",11,5,1/29/15
7002,woodruff-convalescent-center-bellflower,Jason C.,"Huntington Beach, CA",44,4,10/14/14
7003,woodruff-convalescent-center-bellflower,Marlon P.,"San Francisco, CA",6,5,9/17/15
7004,woodruff-convalescent-center-bellflower,M K.,"Santa Fe Springs, CA",17,5,11/8/15
7005,woodruff-convalescent-center-bellflower,Gilbert S.,"Tustin, CA",51,1,2/12/12
7006,woodruff-convalescent-center-bellflower,Dennis P.,"Lakewood, CA",313,3,10/20/11
7007,woodruff-convalescent-center-bellflower,Teresa G.,"Rosemead, CA",11,1,11/28/11
7008,woodruff-convalescent-center-bellflower,J S.,"Artesia, CA",1,1,5/25/13
7009,elderwood-at-wheatfield-niagara-falls,Misty D.,"Odenton, MD",114,1,7/18/14
7010,prescott-house-prescott-2,Gordon G.,"Scottsdale, AZ",1,5,7/18/17
7011,prescott-house-prescott-2,Adam S.,"Scottsdale, AZ",1,5,3/14/17
7012,prescott-house-prescott-2,Brandon H.,"Paradise Valley, AZ",1,1,9/30/10
7013,william-penn-care-center-jeannette,Renee L.,"Greensburg, PA",219,4,5/30/16
7014,bay-oaks-health-care-center-texas-city,Pastor Gayle B.,"Haines City, FL",10,1,12/24/15
7015,medilodge-of-taylor-taylor-2,Angela A.,"Downriver, Detroit, MI",21,2,1/14/17
7016,medilodge-of-taylor-taylor-2,Aaron A.,"Canton, MI",118,1,8/17/16
7017,medilodge-of-taylor-taylor-2,Vicky M.,"Jacksonville, FL",6,1,5/3/17
7018,napa-valley-care-center-napa,Howard R.,"Corona, CA",47,5,10/7/17
7019,napa-valley-care-center-napa,Naveed B.,"Vallejo, CA",89,4,1/24/17
7020,napa-valley-care-center-napa,Yissel L.,"Napa, CA",59,5,12/16/15
7021,napa-valley-care-center-napa,Christopher S.,"Concord, CA",6,3,1/19/15
7022,napa-valley-care-center-napa,Dennis B.,"San Francisco, CA",51,5,12/21/15
7023,napa-valley-care-center-napa,Celeste H.,"El Cerrito, CA",3,1,10/9/15
7024,napa-valley-care-center-napa,Richard G.,"Provo, UT",112,4,12/20/07
7025,university-post-acute-rehab-sacramento-5,Daniel B.,"Sacramento, CA",11,4,8/27/17
7026,university-post-acute-rehab-sacramento-5,Mary L.,"Chinatown, San Francisco, CA",11,5,5/30/17
7027,university-post-acute-rehab-sacramento-5,Vandela H.,"Sacramento, CA",1,1,3/13/17
7028,university-post-acute-rehab-sacramento-5,Steve J.,"Sacramento, CA",12,5,4/25/17
7029,university-post-acute-rehab-sacramento-5,Rebecca F.,"Citrus Heights, CA",18,2,8/31/15
7030,university-post-acute-rehab-sacramento-5,Joseph M.,"Folsom, CA",10,5,1/21/16
7031,university-post-acute-rehab-sacramento-5,Irish H.,"Sacramento, CA",2,5,2/9/16
7032,university-post-acute-rehab-sacramento-5,Cleve W.,"Sacramento, CA",3,5,6/16/15
7033,arcadia-retirement-residence-honolulu,Tom M.,"Honolulu, HI",1,5,1/7/13
7034,arcadia-retirement-residence-honolulu,Alexandra L.,"Seattle, WA",10,4,11/6/16
7035,the-orchard-post-acute-care-whittier,Sarah L.,"La Palma, CA",4,5,5/16/17
7036,the-orchard-post-acute-care-whittier,Arlen C.,"Santa Monica, CA",6,1,9/2/17
7037,the-orchard-post-acute-care-whittier,Mandi M.,"Fontana, CA",23,1,9/30/16
7038,the-orchard-post-acute-care-whittier,Wil W.,"Fountain Valley, CA",5,5,8/19/17
7039,the-orchard-post-acute-care-whittier,Jan E.,"Long Beach, CA",4,5,4/27/17
7040,the-orchard-post-acute-care-whittier,Katrina G.,"Buena Park, CA",7,5,5/3/17
7041,the-orchard-post-acute-care-whittier,Roy B.,"Watsonville, CA",1,5,5/11/17
7042,the-orchard-post-acute-care-whittier,Teresa S.,"Long Beach, CA",8,1,3/26/17
7043,the-orchard-post-acute-care-whittier,Sophia M.,"La Palma, CA",2,5,5/3/17
7044,the-orchard-post-acute-care-whittier,Jacob K.,"La Palma, CA",5,5,5/3/17
7045,the-orchard-post-acute-care-whittier,AR D.,"Reseda, CA",5,4,3/29/17
7046,the-orchard-post-acute-care-whittier,Laura R.,"Whittier, CA",31,5,5/2/17
7047,the-orchard-post-acute-care-whittier,Timothy C.,"Coronado, CA",11,1,2/22/17
7048,bellevue-health-and-rehabilitation-center-oklahoma-city,Madi W.,"Edmond, OK",5,5,12/19/15
7049,bellevue-health-and-rehabilitation-center-oklahoma-city,Melinda T.,"Altus, OK",1,1,10/19/16
7050,bellevue-health-and-rehabilitation-center-oklahoma-city,Mila D.,"Oklahoma City, OK",26,1,12/7/15
7051,bellevue-health-and-rehabilitation-center-oklahoma-city,Kate P.,"Oklahoma City, OK",69,5,12/15/15
7052,bellevue-health-and-rehabilitation-center-oklahoma-city,Sofia L.,"Edmond, OK",169,1,11/11/15
7053,oak-trace-downers-grove,Judi M.,"Burr Ridge, IL",10,3,10/22/15
7054,oak-trace-downers-grove,Maureen G.,"Homewood, IL",8,1,8/31/16
7055,oak-trace-downers-grove,Caroline M.,"Vancouver, WA",626,4,8/20/13
7056,oak-trace-downers-grove,Barbara H.,"Oak Park, IL",1,5,9/5/13
7057,oak-trace-downers-grove,Kathy M.,"San Bernardino, CA",2,1,2/1/13
